id,osmId,osm_type,name,difficulty,resort,ref,lit,grooming,latitude,longitude
1786,776226868,way,,easy,,,,,46.6646096,12.3722833
1787,776226872,way,,intermediate,,,,,46.6629139,12.3714275
1788,776226873,way,,easy,,,,,46.6627031,12.3717661
1789,776226874,way,Kids race,intermediate,Rotwandwiesen,,,,46.6628246,12.3713719
1790,776522141,way,,advanced,,,,,46.6973517,12.3873528
1791,776522143,way,,easy,,,,,46.6952361,12.3950075
1792,776522149,way,41b,easy,,,,,46.6818923,12.3849692
1793,776522150,way,41b,easy,,,,,46.6812549,12.3842448
1794,776522151,way,41b,easy,,,,,46.6807779,12.3830616
1795,776522153,way,,easy,,,,,46.6807223,12.383303
1796,776522157,way,,easy,,,,,46.6817653,12.3851503
1797,776522161,way,,easy,,,,,46.681157,12.3843189
1798,776522168,way,,intermediate,,,,,46.687531,12.3900012
1799,776522171,way,Stiergarten - Orto del Toro,intermediate,,,,,46.698115,12.3821806
1800,776522173,way,,easy,,,,classic,46.6803805,12.3820185
1801,777529467,way,,advanced,,,,,46.6958178,12.3701438
1802,777529468,way,11 - Kristlerhang,intermediate,,,,,46.6958253,12.3698974
1803,777529471,way,,advanced,,,,,46.6959015,12.3628932
1804,777529475,way,,advanced,,,,,46.6947436,12.3664983
1805,777529476,way,,easy,,,,,46.6944608,12.3679809
1806,777529477,way,,intermediate,,,,,46.6953226,12.3689363
1807,777529478,way,,intermediate,,,,,46.6960463,12.3667873
1808,777529479,way,11a - Kristlerhang,intermediate,,,,classic,46.6968868,12.3747761
1809,777529489,way,I - Skiweg Unesco,easy,,,,classic,46.6578482,12.3914389
1810,777529490,way,I - Skiweg Unesco,easy,,18;19,,,46.6596249,12.3760658
1811,777531793,way,Skiweg Schwemmalm - Breiteben,easy,,,,,46.5358045,10.9304245
1812,777850521,way,,intermediate,,,,,46.7043543,12.3731098
1813,777850535,way,,intermediate,,,,,46.6993868,12.3753067
1814,778025168,way,,intermediate,,,,,46.7197387,12.3544055
1815,778025170,way,,advanced,,,,,46.7174868,12.3621961
1816,778025171,way,,intermediate,,,,,46.7156944,12.3625488
1817,778025172,way,,intermediate,,,,,46.7189662,12.3593494
1818,778025175,way,,easy,,,,,46.7193827,12.3556835
1819,778025176,way,,intermediate,,,,,46.7200246,12.3551071
1820,778025177,way,,intermediate,,,,,46.7187412,12.3595333
1821,778025179,way,,easy,,,,,46.7167364,12.3614473
1822,778025180,way,,easy,,,,,46.7169589,12.3617665
1823,778025181,way,15 - Übungslift - 15 - Esercizio di sollevamento,easy,,,,,46.7173696,12.3606156
1824,778025182,way,,intermediate,,,,,46.7165905,12.3610175
1825,778025183,way,,easy,,,,,46.7166876,12.3613707
1826,778025184,way,Direttissima,intermediate,,,,,46.7173471,12.3624535
1827,778025185,way,14 - Mittelstation,intermediate,,,,,46.7207768,12.3525488
1828,778025187,way,11c - Hanhspieleck Sexten,intermediate,,,,,46.7111029,12.3707778
1829,778025192,way,,intermediate,,,,,46.7148119,12.3743164
1830,778025195,way,12b,intermediate,,,,,46.7157155,12.3756081
1831,778025199,way,,easy,,,,,46.7176291,12.3664997
1832,778025200,way,,intermediate,,,,,46.7176893,12.3677862
1833,778025201,way,,advanced,,,,,46.7184143,12.3637484
1834,778025202,way,Helm,easy,,,,,46.7189393,12.366975
1835,778025207,way,,advanced,Steilhang,,,,46.7187135,12.3643402
1836,778025208,way,,intermediate,Helm II,,,,46.7176879,12.3681593
1837,778025210,way,12a - Training Hahnspiel,intermediate,,,,,46.7142775,12.3711864
1838,778025215,way,,intermediate,,,,,46.7137259,12.3712089
1839,778025217,way,,intermediate,,,,,46.7109005,12.3695571
1840,778025218,way,,advanced,,,,,46.7088731,12.3693931
1841,778025220,way,,intermediate,,,,,46.70934,12.3686555
1842,778025227,way,,intermediate,,,,,46.7135422,12.3657263
1843,782119824,way,,easy,,,,,46.7313542,12.3293582
1844,782119825,way,,novice,,,,,46.7308345,12.3300263
1845,782119826,way,,easy,,,,,46.7309006,12.329547
1846,782119827,way,,easy,,,,,46.730423,12.3303439
1847,782119828,way,,novice,,,,,46.7308386,12.3301881
1848,782119836,way,,advanced,,,,,46.7287245,12.3340102
1849,782119837,way,,easy,,,,,46.7283329,12.3361036
1850,782119838,way,,easy,,,,,46.7297674,12.3325707
1851,782119841,way,,intermediate,,,,,46.7219178,12.3431932
1852,782119842,way,,advanced,,,,,46.7283317,12.3350312
1853,782119843,way,,advanced,,,,,46.7263217,12.3423018
1854,782119845,way,,intermediate,,,,,46.7233529,12.348406
1855,782119846,way,,intermediate,,,,,46.7232479,12.3486265
1856,782119847,way,,intermediate,,,,,46.7236237,12.3478299
1857,782119862,way,,advanced,,,,,46.7158496,12.3541267
1858,784239576,way,,easy,,,,,46.7218529,12.2774041
1859,784239577,way,,intermediate,,,,,46.7156577,12.2767973
1860,784239578,way,,easy,,,,,46.7187007,12.2778085
1861,784239579,way,,easy,,,,,46.7187852,12.2778842
1862,784239581,way,,intermediate,,,,,46.7225747,12.2782012
1863,784239583,way,,easy,,,,,46.7182965,12.2790305
1864,784239584,way,,easy,,,,,46.7217149,12.2796531
1865,784239585,way,,easy,,,,,46.722599,12.278316
1866,784239586,way,,easy,,,,,46.7234378,12.2773014
1867,784239589,way,,easy,,,,,46.7294924,12.2787609
1868,784239592,way,23 - Erschbaum,easy,,,,,46.7295149,12.2786365
1869,784239593,way,,intermediate,,,,,46.7273446,12.2792655
1870,784239594,way,,advanced,,,,,46.7276121,12.2781178
1871,784239598,way,,easy,,,,,46.725397,12.2791944
1872,784239599,way,,easy,,,,,46.7251837,12.2789372
1873,784239600,way,,easy,,,,,46.7244993,12.2783613
1874,784239601,way,,easy,,,,,46.7243944,12.2783901
1875,784239605,way,,easy,,,,,46.7180302,12.277203
1876,784239612,way,,easy,,,,,46.7301091,12.2787639
1877,784239613,way,,easy,,,,,46.7220301,12.2774142
1878,784239621,way,19b - Mandoriese,advanced,,,,,46.7275454,12.2784891
1879,784239622,way,,easy,,,,,46.7214019,12.2778866
1880,784239623,way,,easy,,,,,46.7192481,12.2790848
1881,784239626,way,20 - Doris,easy,,,,,46.7224893,12.2786845
1882,788241247,way,,easy,,,,,46.7159446,12.3723543
1883,788241248,way,16 - Helm - 16 - Elmo,easy,,,,,46.716297,12.3735066
1884,795230337,way,,intermediate,,,,,46.5288815,11.6759167
1885,795230338,way,Euro - Laurin - Spitzbühl,intermediate,,75,no,classic,46.5384628,11.607641
1886,795230340,way,Puflatsch Race,advanced,,77,no,classic,46.548211,11.6196397
1887,795232517,way,,easy,,,,,46.6093118,11.8979928
1888,799067930,way,Costabella,intermediate,,,no,classic,46.5540353,11.7702815
1889,799067931,way,,easy,,,,,46.5480948,11.839615
1890,799067932,way,Colfosco 2,easy,,45,no,classic,46.551881,11.8520126
1891,814912656,way,Leo Demetz - Mezdí,easy,,44,no,classic,46.5511607,11.6566331
1892,814912658,way,Mezdi,advanced,,39,no,classic,46.5571634,11.6585742
1893,814912659,way,Sanon 2,easy,,50,no,classic,46.5469505,11.6527102
1894,814916727,way,Scuola Sci - Eurotel 1 - Panorama,easy,,74,no,,46.5424529,11.6200891
1895,814916728,way,Laurin Valle - Spitzbühl,intermediate,,5,no,classic,46.5366004,11.6075256
1896,814916729,way,Panorama 13,intermediate,,13,,classic,46.5375183,11.6232943
1897,814916730,way,Bamby,intermediate,,60,no,classic,46.5325407,11.6359604
1898,815723122,way,,freeride,,,no,backcountry,46.5633055,11.5720885
1899,815723123,way,,freeride,,,no,backcountry,46.5607345,11.5806475
1900,815723124,way,Marinzen-Standart,freeride,,,no,backcountry,46.5604648,11.5758224
1901,815723125,way,,freeride,,,no,backcountry,46.5611281,11.5734145
1902,818895893,way,Family Fun Park,easy,,7,,,46.9316728,11.9357136
1903,818895895,way,Snow Tubing Area,easy,,8,no,classic,46.9309959,11.9375701
1904,818895896,way,Snow Tubing Area,easy,,8,no,classic,46.9307829,11.9372198
1905,818895897,way,,intermediate,Michl,,no,classic,46.9313901,11.9273645
1906,818900136,way,1a,intermediate,,,yes,classic,46.944985,11.8621353
1907,818900137,way,1b,easy,,,yes,classic,46.944967,11.8620438
1908,818900138,way,,easy,,,,,46.9468946,11.8695408
1909,818902760,way,[1b] Enzenberg (Talabfahrt),advanced,,,no,classic,46.9925612,11.9779481
1910,824250260,way,Alm-Express,easy,,2b,no,classic,46.9288813,11.9060936
1911,824259028,way,Glück,intermediate,,4a,no,classic,46.9259778,11.9073775
1912,824259029,way,Glück,intermediate,,4a,no,classic,46.9227054,11.9055536
1913,824259030,way,Tottomandl,easy,,6b,no,classic,46.9235613,11.9051585
1914,824273911,way,Alm-Express,easy,,2a,no,classic,46.9268218,11.9060257
1915,824273912,way,Tottomandl,easy,,6a,no,classic,46.9245539,11.9041087
1916,824273913,way,Tottomandl,easy,,6a,no,classic,46.9249179,11.9050821
1917,824900592,way,Brugger,easy,,7,,classic,46.9919216,11.973908
1918,829737426,way,,intermediate,Pala di Santa,,,classic,46.3496716,11.5342809
1919,831944265,way,Furdenan 1,easy,,,,,46.5701167,11.6731174
1920,836294511,way,La Ria,advanced,,,no,classic,46.5555678,11.7791891
1921,837232178,way,Belvedere,easy,,2,,,46.4786038,11.8072176
1922,837250287,way,Cinque Dita,intermediate,,13,no,classic,46.5027484,11.7521936
1923,839380272,way,Aloch Checene,intermediate,,,yes,classic,46.4242095,11.6940187
1924,839380273,way,Thöni,easy,,,,,46.4315801,11.6594523
1925,839380274,way,Vajolet 2,easy,,,,,46.4406808,11.67251
1926,842881296,way,,,,,,,46.793286,11.094793
1927,842881297,way,,,,,,,46.7946044,11.0931101
1928,846669936,way,,easy,,,,classic,46.7320074,11.9595093
1929,849308401,way,T2 Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,,,,,46.7622442,10.7854009
1930,849308402,way,Transhumanz,advanced,,,,,46.7628881,10.7819111
1931,849308403,way,Hasen-Abfahrt,easy,,,,,46.7589591,10.7802435
1932,849308404,way,,easy,,,,,46.7575174,10.7829604
1933,849308405,way,Teufelsegg 2,intermediate,,,,,46.7787794,10.7733764
1934,849308407,way,Teufelsegg 2 Variante,advanced,,,,,46.7810024,10.768534
1935,849308408,way,,intermediate,,,,,46.7814653,10.7933262
1936,849308409,way,Hintereis 2,easy,,,,,46.7824031,10.7965422
1937,849308410,way,,intermediate,,,,,46.7878568,10.7935548
1938,849308412,way,G1,intermediate,,,,,46.7727558,10.8001759
1939,849532245,way,Gaisraste,intermediate,,25,no,classic,46.8399602,11.6776487
1940,849532246,way,,easy,,,no,classic,46.8386888,11.6875919
1941,849532248,way,,intermediate,,,no,classic,46.8422048,11.6457518
1942,851859217,way,Gamsboden (K2),advanced,,8e,no,classic,46.9720882,11.9905664
1943,851859220,way,Kristall (Sonnen),easy,,3e,no,classic,46.9856539,11.9861527
1944,851996328,way,Family 2 (Panorama),easy,,4a,no,classic,46.9771474,11.9749366
1945,852016326,way,,easy,Città dei Sassi,,no,classic,46.516624,11.7523783
1946,852495355,way,Geister 1,easy,Geister 1,1,,,46.5006663,10.4727472
1947,852495361,way,,advanced,,,,,46.5047378,10.5984794
1948,865987301,way,,intermediate,Schwandt,,no,classic,46.8424916,11.6452137
1949,871136645,way,Family 1 (Panorama),easy,,4d,no,classic,46.9756281,11.9754202
1950,874580167,way,,intermediate,,8,no,classic,46.8409739,11.5993905
1951,874580168,way,,easy,,14,no,classic,46.8439208,11.6002816
1952,874580169,way,,easy,,14,no,classic,46.8439016,11.600609
1953,874580170,way,,intermediate,,8,no,classic,46.8436852,11.5977444
1954,874580171,way,Panorama,easy,,11,no,classic,46.8359446,11.595272
1955,874580172,way,Gimmy Fun Ride,easy,,13,no,classic,46.8395675,11.5936808
1956,878205421,way,[1c] Weissnbachl (Talabfahrt),intermediate,,1c,no,classic,46.9868226,11.9848222
1957,881573371,way,Anfängergelände - Campo principianti,easy,,,no,classic,46.9132134,11.3973978
1958,881573372,way,Slalom,easy,,,no,classic,46.915298,11.3964854
1959,881573373,way,Favorit Varianten - Variante,easy,,,no,classic,46.9169416,11.4031031
1960,881573377,way,Talabfahrt,intermediate,,,no,classic,46.9068043,11.4283929
1961,881573378,way,Talabfahrt,intermediate,,,no,classic,46.9094602,11.4271527
1962,886956936,way,Ried,intermediate,Ried,,no,classic,46.7857338,11.9796788
1963,886956937,way,Ried,advanced,Ried,,no,classic,46.7827032,11.9841511
1964,886956938,way,Ried,easy,,,no,classic,46.7867246,11.9776565
1965,888898029,way,Arndt,intermediate,,22,no,classic,46.7446259,11.9821645
1966,892762353,way,,intermediate,Sonnenlift,,no,classic,46.9722062,11.9907003
1967,892966202,way,9,easy,,,,,46.951687,11.9149871
1968,892966203,way,Alm-Express,easy,,2b,no,classic,46.927684,11.9038548
1969,893003620,way,Pian Frataces,intermediate,,6,,,46.4911072,11.7872569
1970,898105556,way,Verbindung Wasserfalleralm-Enzian - Collegamento Malga Cascata-Enzian,easy,,,,classic,46.8464299,11.2962842
1971,900742713,way,Kleinklausen,intermediate,Slope to the valley,,no,classic,46.9869116,11.9886101
1972,902972641,way,Kleinklausen,intermediate,Slope to the valley,,no,classic,46.988742,11.9919762
1973,904498355,way,,intermediate,,,,,46.3435285,11.5698062
1974,904498357,way,,easy,,,,,46.3407222,11.5771171
1975,904499521,way,Variante Muro Tresca,advanced,,30b,,,46.3370355,11.5539129
1976,904499522,way,Agnello Alta,intermediate,,28,,,46.3356489,11.5499408
1977,904504645,way,Pala di Santa,intermediate,,20,,,46.3499742,11.5385924
1978,904508871,way,Oberholz,intermediate,,2,,,46.3734253,11.5340785
1979,904546303,way,Variante Fiamme Oro II,intermediate,,2f,,,46.3560647,11.6839244
1980,904548210,way,Busabella,intermediate,,88,,,46.2389421,11.4995041
1981,904549795,way,Carlo Donei,intermediate,,73,,,46.2452994,11.5005011
1982,904549878,way,Dei Cirmi,easy,,78,,,46.2469275,11.5042839
1983,904549955,way,Campo Scuola Cermis,easy,,,,,46.2513456,11.5035601
1984,904657336,way,Valvacin B,intermediate,,,,,46.4315255,11.7339951
1985,904658807,way,,easy,,,,,46.4425043,11.7673435
1986,904658808,way,,easy,,,,,46.4418259,11.769163
1987,904659573,way,,intermediate,,,,,46.4460717,11.7719938
1988,904659816,way,Thöni,advanced,,,,,46.4251522,11.6659521
1989,904879192,way,Kleinklausen,intermediate,Slope to the valley,,no,classic,46.9924033,11.985569
1990,905143406,way,,easy,,,,,46.6973468,12.3575627
1991,905526233,way,Cimon,easy,,11,,,46.2947916,11.7851941
1992,905526242,way,,easy,Ski Weg Coston,,,classic,46.2629515,11.7618107
1993,905546867,way,Madritsch,advanced,,,,,46.5056648,10.5987545
1994,905546868,way,Madritsch,advanced,,,,,46.5069499,10.5976422
1995,906480296,way,,easy,,,,,46.2966085,11.781643
1996,907693523,way,,intermediate,,,,classic,46.3015999,10.8118875
1997,907693524,way,,novice,,,yes,classic,46.3009445,10.8092546
1998,907693525,way,,easy,,,yes,,46.3011247,10.8097836
1999,907693528,way,Campo primi passi,novice,,,no,classic,46.3005773,10.8110836
2000,907693529,way,Campo Primi passi,novice,,,no,classic,46.3008836,10.8105809
2001,907693530,way,,novice,,,no,,46.3007643,10.8108554
2002,907693531,way,,novice,,,no,classic,46.3007707,10.810905
2003,907693532,way,,easy,,,yes,classic,46.3006736,10.8092305
2004,907693533,way,,novice,,,no,classic,46.3001184,10.8098106
2005,907693538,way,Pancianina,easy,,,no,classic,46.2847803,10.8211891
2006,907693539,way,Pancianina,easy,,,no,,46.2856843,10.8209261
2007,907693541,way,Sghirlat,easy,,22,,,46.2825745,10.8245125
2008,907693542,way,Snowpark Marilleva Val Panciana,,,,no,mogul,46.2839234,10.8234484
2009,907693543,way,,easy,,,no,classic,46.2800053,10.8153346
2010,907693544,way,,easy,,,no,classic,46.2901267,10.813335
2011,907693547,way,,easy,,,no,classic,46.2802077,10.8324477
2012,907693548,way,,easy,,,no,classic,46.2802219,10.8320822
2013,907693549,way,,easy,,,no,classic,46.2800266,10.8328516
2014,907693551,way,,easy,,,no,mogul,46.2880248,10.8389936
2015,908011718,way,Skiweg Brenzi,easy,,,,,46.2880562,10.8469414
2016,908011719,way,Bamby,easy,,,no,classic,46.2890939,10.8477752
2017,908011720,way,,easy,,,,,46.2899339,10.8506826
2018,908011721,way,Nera Folgarida,advanced,,,,,46.2911379,10.8522293
2019,908011722,way,Belvedere,intermediate,,3,,,46.2984723,10.8668511
2020,908011724,way,,easy,,,no,classic,46.2951429,10.8614086
2021,908011725,way,,,,,,,46.2955749,10.8640904
2022,908011729,way,Mastellina,easy,,16,,,46.283877,10.8314083
2023,908011731,way,Mastellissima,intermediate,,32,no,classic,46.3029485,10.8367898
2024,908011732,way,Rientro Cabinovia,easy,,,no,,46.3024911,10.8374
2025,908011734,way,Nera Folgarida,advanced,,1,yes,classic,46.3021072,10.8604219
2026,908011735,way,Stadio Slalom Illuminato,advanced,,,yes,classic,46.301271,10.8616219
2027,908011737,way,,intermediate,,,no,classic,46.2897369,10.8202468
2028,913605781,way,Selftime Tresca,intermediate,,30d,,,46.3361604,11.5535855
2029,913615149,way,Cima Uomo,intermediate,,51,,,46.395696,11.7963067
2030,913615150,way,Variante Ciadin,intermediate,,54,,,46.39098,11.7978108
2031,913615151,way,Costabella,advanced,,59,,,46.3881097,11.7868506
2032,913615878,way,Matinet,easy,,63,,,46.3806904,11.7842763
2033,913615956,way,,easy,,,,,46.3801823,11.7829596
2034,913615957,way,,easy,,,,,46.3793844,11.7823461
2035,913616178,way,Campagnola,easy,,65,,,46.3812533,11.782468
2036,913618781,way,Campo Scuola Chiesetta,easy,,48,,,46.383096,11.7975819
2037,913618783,way,Le Coste A,easy,,49A,,,46.38189,11.7975325
2038,919676131,way,Armentarola,easy,,,,,46.5588174,11.956995
2039,919755852,way,Pralongià variante,easy,,8A,no,classic,46.5388059,11.9018632
2040,919755856,way,Arlara 1,easy,,,,,46.5443921,11.88464
2041,919755857,way,,easy,,5,,,46.5444425,11.8822731
2042,919755858,way,Arlara 1,easy,,,,,46.5499438,11.8986984
2043,919755859,way,Arlara 1,easy,,5,,,46.5494444,11.8962417
2044,919815036,way,Sponata,intermediate,,24,,,46.5985918,11.8999774
2045,920996107,way,,easy,,28,,,46.5562611,11.922585
2046,920996112,way,,easy,,,,,46.5540468,11.9206686
2047,923006217,way,Boé,intermediate,,1,no,classic,46.5475371,11.8720456
2048,923006220,way,Col Alt 4½,easy,,4½,,,46.5461196,11.8892084
2049,923006221,way,Arlara 1,easy,,5,,,46.5454182,11.8897619
2050,923006222,way,,easy,,5,,,46.5441048,11.8849771
2051,923006223,way,Arlara 1,easy,,5,,,46.5439164,11.8856373
2052,923006229,way,Piz Sorega B,easy,,11,no,classic,46.5575915,11.9409056
2053,923006230,way,Armentarola,easy,,9,no,classic,46.5593553,11.9452875
2054,923006231,way,Armentarola,easy,,9,no,classic,46.5570582,11.9466709
2055,923054907,way,Armentarola,easy,,9,no,classic,46.5552771,11.9425112
2056,923054909,way,,easy,,14,,,46.5524568,11.9077413
2057,923054910,way,,easy,,15,,,46.5520994,11.9076664
2058,923054911,way,Col Alta - Braia Fraida,easy,,,no,classic,46.5527888,11.8894802
2059,923054913,way,Col Alt 4,intermediate,,4,,,46.5524379,11.88721
2060,923054914,way,Costes da l'Ega,easy,,8,no,classic,46.545614,11.8769659
2061,929279897,way,20 Pala Santa,intermediate,,21,,classic,46.3509598,11.5356976
2062,931143947,way,,easy,Innamorati,,,classic,46.3454325,11.800127
2063,933363891,way,9 Zanggen,intermediate,,9,,,46.358623,11.5331568
2064,933368866,way,,easy,Via del Bosco,,,,46.2511834,11.4880333
2065,933368867,way,,easy,Via del Bosco,,,,46.2575972,11.4790225
2066,933368869,way,Olimpia 3,intermediate,,87,,,46.2649878,11.4811352
2067,933396508,way,Campo Scuola Doss dei Laresi,easy,,72,,,46.2635585,11.4807096
2068,933396509,way,Via del Bosco,easy,,74,,,46.263114,11.480358
2069,933396510,way,Campo Scuola Doss dei Laresi,easy,,72,,,46.2635751,11.4810292
2070,933396511,way,,easy,,,,,46.2632326,11.4815686
2071,933396512,way,,easy,,,,,46.2645172,11.4812129
2072,933419337,way,,easy,Via del Bosco,,,,46.2533653,11.4911212
2073,933419339,way,,easy,Via del Bosco,,,,46.2476458,11.4869742
2074,933419340,way,Via del Bosco,easy,,74,,,46.2472676,11.4881718
2075,933419341,way,,easy,Via del Bosco,,,,46.2474668,11.4880846
2076,933419343,way,,easy,Lagorai,,,,46.2508579,11.5031301
2077,933419344,way,,easy,Collegamento Lagorai - Costabella,,,,46.2497244,11.4996983
2078,933419347,way,,easy,Dei Cirmi,,,,46.2482048,11.5030044
2079,933419349,way,,intermediate,Forcella Bombasel,,,,46.2400291,11.5029613
2080,933434536,way,,easy,,,,,46.3449095,11.6941368
2081,933434537,way,,easy,,,,,46.3437583,11.6957365
2082,933434539,way,,easy,,,,,46.3458045,11.6934992
