slopeId,osmId,name,difficulty,resort,ref,latitude,longitude
1723,771946185,Tschunggaipiste,easy,Watles - Vatles,,46.7056886,10.4924615
1724,771946186,,intermediate,Watles - Vatles,,46.7173757,10.4863759
1725,771946187,Watles - Vatles,intermediate,Watles - Vatles,,46.712883,10.4898584
1726,771946188,,intermediate,Watles - Vatles,,46.7133381,10.4890393
1727,772546585,30 Tschein,easy,30 Tschein,,46.4290402,11.5921709
1728,772546586,45 Paolina,easy,Carezza,,46.4089393,11.5941394
1729,772929517,Verbindung 30A Tschein - 22 Frommer,easy,22 Frommer,,46.4399208,11.5961242
1730,772939174,42 Rosengarten,intermediate,Carezza,,46.4147906,11.603491
1731,772942746,55a Variante Latemarwiesen - 55a Variante Prati di Latemar,easy,Carezza,,46.3975989,11.596621
1732,772989524,,novice,Brixen Plose - Plose di Bressanone,,46.6988789,11.6829536
1733,772989525,,novice,Brixen Plose - Plose di Bressanone,,46.6997277,11.6816407
1734,772989526,,novice,Brixen Plose - Plose di Bressanone,,46.6988411,11.6824993
1735,773742062,,easy,Drei Zinnen - Tre Cime,,46.69525,12.3632635
1736,773742064,11a - Kristlerhang,advanced,Drei Zinnen - Tre Cime,,46.6957996,12.3640571
1737,773742065,11 - Kristlerhang,intermediate,Drei Zinnen - Tre Cime,,46.6959988,12.3708451
1738,773742066,Moos-Sexten 41c,easy,Drei Zinnen - Tre Cime,,46.6898729,12.3776798
1739,773778811,,easy,Val Comelico - Padola,,46.6555385,12.4168304
1740,773778813,,easy,Val Comelico - Padola,,46.6553118,12.4189706
1741,773781088,,easy,Drei Zinnen - Tre Cime,,46.7184644,12.3605231
1742,773781089,Helm,easy,Drei Zinnen - Tre Cime,,46.7177445,12.3654731
1743,773872344,Verbindung Laurin 2 - Tschein,intermediate,30 Tschein,,46.4396166,11.5990399
1744,773875906,30 Tschein,easy,30 Tschein,,46.4348681,11.5976682
1745,774597932,,easy,Breiteben,,46.8464004,11.6838574
1746,774944602,Alm-Express,easy,Speikboden,2a,46.926137,11.9051517
1747,774944604,Tottomandl,easy,Speikboden,6a,46.9235538,11.904485
1748,774944605,,easy,Speikboden,,46.9226457,11.9046861
1749,774944609,Family Fun Park,easy,Speikboden,7,46.9317217,11.9376188
1750,774944610,Family Fun Park,easy,Speikboden,,46.9316418,11.9376188
1751,774975411,Family 3 (Panorama),easy,Klausberg - Monte Chiusetta,4b,46.981351,11.9769445
1752,774975414,Almboden,easy,Klausberg - Monte Chiusetta,5,46.9795296,11.9844077
1753,774983724,Steinhaus,advanced,Klausberg - Monte Chiusetta,6,46.9912042,11.9728406
1754,774983726,Brugger,easy,Klausberg - Monte Chiusetta,7,46.9930606,11.9726008
1755,774983727,Klaussee II,intermediate,Klausberg - Monte Chiusetta,8,46.9708374,11.988943
1756,774983756,Sonnen 1,intermediate,Klausberg - Monte Chiusetta,3,46.9830712,11.9907627
1757,775984716,,novice,Val Comelico - Padola,,46.6555606,12.4193895
1758,775984717,,novice,Val Comelico - Padola,,46.655435,12.4193422
1759,775984723,,advanced,Val Comelico - Padola,,46.653002,12.415705
1760,775984725,,advanced,Val Comelico - Padola,,46.6530677,12.4151714
1761,775984728,,intermediate,Val Comelico - Padola,,46.6535267,12.4171506
1762,775984729,,easy,Val Comelico - Padola,,46.6516637,12.4153119
1763,775984730,2 - Marc Giradelli,intermediate,Val Comelico - Padola,,46.6536605,12.4171696
1764,775984731,,easy,Val Comelico - Padola,,46.6551902,12.4194822
1765,776226818,6b,easy,Drei Zinnen - Tre Cime,,46.6830166,12.3710075
1766,776226819,,easy,Drei Zinnen - Tre Cime,,46.6831534,12.3712848
1767,776226820,6b,easy,Drei Zinnen - Tre Cime,,46.6844428,12.3695473
1768,776226821,,easy,Drei Zinnen - Tre Cime,,46.6841649,12.3694095
1769,776226822,,easy,Drei Zinnen - Tre Cime,,46.6845113,12.3698692
1770,776226827,,advanced,Drei Zinnen - Tre Cime,,46.6765288,12.3687021
1771,776226828,,easy,Drei Zinnen - Tre Cime,,46.6808107,12.375344
1772,776226829,,easy,Drei Zinnen - Tre Cime,,46.678098,12.3773252
1773,776226830,,intermediate,Drei Zinnen - Tre Cime,,46.675282,12.3775854
1774,776226848,,advanced,Drei Zinnen - Tre Cime,,46.6676546,12.372891
1775,776226854,,easy,Drei Zinnen - Tre Cime,,46.6725826,12.3710064
1776,776226855,3,intermediate,Bad Moos - Rotwandwiesen,,46.6644024,12.3773659
1777,776226856,3,intermediate,Bad Moos - Rotwandwiesen,,46.6639151,12.3761983
1778,776226857,,intermediate,Drei Zinnen - Tre Cime,,46.6630205,12.376796
1779,776226858,,easy,Drei Zinnen - Tre Cime,,46.6607347,12.3726414
1780,776226859,,intermediate,Drei Zinnen - Tre Cime,,46.6620121,12.3738937
1781,776226862,,easy,Drei Zinnen - Tre Cime,,46.6651115,12.3707704
1782,776226864,,easy,Drei Zinnen - Tre Cime,,46.6657282,12.3713086
1783,776226865,,easy,Drei Zinnen - Tre Cime,,46.6654386,12.372444
1784,776226866,,easy,4b,,46.6648522,12.3707769
1785,776226867,,easy,4b,,46.6649652,12.372943
1786,776226868,,easy,Drei Zinnen - Tre Cime,,46.6646096,12.3722833
1787,776226872,,intermediate,Drei Zinnen - Tre Cime,,46.6629139,12.3714275
1788,776226873,,easy,Drei Zinnen - Tre Cime,,46.6627031,12.3717661
1789,776226874,Kids race,intermediate,Rotwandwiesen,,46.6628246,12.3713719
1790,776522141,,advanced,Drei Zinnen - Tre Cime,,46.6973517,12.3873528
1791,776522143,,easy,Drei Zinnen - Tre Cime,,46.6952361,12.3950075
1792,776522149,41b,easy,Drei Zinnen - Tre Cime,,46.6818923,12.3849692
1793,776522150,41b,easy,Drei Zinnen - Tre Cime,,46.6812549,12.3842448
1794,776522151,41b,easy,Drei Zinnen - Tre Cime,,46.6807779,12.3830616
1795,776522153,,easy,Drei Zinnen - Tre Cime,,46.6807223,12.383303
1796,776522157,,easy,Drei Zinnen - Tre Cime,,46.6817653,12.3851503
1797,776522161,,easy,Drei Zinnen - Tre Cime,,46.681157,12.3843189
1798,776522168,,intermediate,Drei Zinnen - Tre Cime,,46.687531,12.3900012
1799,776522171,Stiergarten - Orto del Toro,intermediate,Drei Zinnen - Tre Cime,,46.698115,12.3821806
1800,776522173,,easy,Drei Zinnen - Tre Cime,,46.6803805,12.3820185
1801,777529467,,advanced,Drei Zinnen - Tre Cime,,46.6958178,12.3701438
1802,777529468,11 - Kristlerhang,intermediate,Drei Zinnen - Tre Cime,,46.6958253,12.3698974
1803,777529471,,advanced,Drei Zinnen - Tre Cime,,46.6959015,12.3628932
1804,777529475,,advanced,Drei Zinnen - Tre Cime,,46.6947436,12.3664983
1805,777529476,,easy,Drei Zinnen - Tre Cime,,46.6944608,12.3679809
1806,777529477,,intermediate,Drei Zinnen - Tre Cime,,46.6953226,12.3689363
1807,777529478,,intermediate,Drei Zinnen - Tre Cime,,46.6960463,12.3667873
1808,777529479,11a - Kristlerhang,intermediate,Drei Zinnen - Tre Cime,,46.6968868,12.3747761
1809,777529489,I - Skiweg Unesco,easy,Val Comelico - Padola,,46.6578482,12.3914389
1810,777529490,I - Skiweg Unesco,easy,Drei Zinnen - Tre Cime,18;19,46.6596249,12.3760658
1811,777531793,Skiweg Schwemmalm - Breiteben,easy,Schwemmalm,,46.5358045,10.9304245
1812,777850521,,intermediate,Drei Zinnen - Tre Cime,,46.7043543,12.3731098
1813,777850535,,intermediate,Drei Zinnen - Tre Cime,,46.6993868,12.3753067
1814,778025168,,intermediate,Drei Zinnen - Tre Cime,,46.7197387,12.3544055
1815,778025170,,advanced,Drei Zinnen - Tre Cime,,46.7174868,12.3621961
1816,778025171,,intermediate,Drei Zinnen - Tre Cime,,46.7156944,12.3625488
1817,778025172,,intermediate,Drei Zinnen - Tre Cime,,46.7189662,12.3593494
1818,778025175,,easy,Drei Zinnen - Tre Cime,,46.7193827,12.3556835
1819,778025176,,intermediate,Drei Zinnen - Tre Cime,,46.7200246,12.3551071
1820,778025177,,intermediate,Drei Zinnen - Tre Cime,,46.7187412,12.3595333
1821,778025179,,easy,Drei Zinnen - Tre Cime,,46.7167364,12.3614473
1822,778025180,,easy,Drei Zinnen - Tre Cime,,46.7169589,12.3617665
1823,778025181,15 - Übungslift - 15 - Esercizio di sollevamento,easy,Drei Zinnen - Tre Cime,,46.7173696,12.3606156
1824,778025182,,intermediate,Drei Zinnen - Tre Cime,,46.7165905,12.3610175
1825,778025183,,easy,Drei Zinnen - Tre Cime,,46.7166876,12.3613707
1826,778025184,Direttissima,intermediate,Drei Zinnen - Tre Cime,,46.7173471,12.3624535
1827,778025185,14 - Mittelstation,intermediate,Drei Zinnen - Tre Cime,,46.7207768,12.3525488
1828,778025187,11c - Hanhspieleck Sexten,intermediate,Drei Zinnen - Tre Cime,,46.7111029,12.3707778
1829,778025192,,intermediate,Drei Zinnen - Tre Cime,,46.7148119,12.3743164
1830,778025195,12b,intermediate,Drei Zinnen - Tre Cime,,46.7157155,12.3756081
1831,778025199,,easy,Drei Zinnen - Tre Cime,,46.7176291,12.3664997
1832,778025200,,intermediate,Drei Zinnen - Tre Cime,,46.7176893,12.3677862
1833,778025201,,advanced,Drei Zinnen - Tre Cime,,46.7184143,12.3637484
1834,778025202,Helm,easy,Drei Zinnen - Tre Cime,,46.7189393,12.366975
1835,778025207,,advanced,Steilhang,,46.7187135,12.3643402
1836,778025208,,intermediate,Helm II,,46.7176879,12.3681593
1837,778025210,12a - Training Hahnspiel,intermediate,Drei Zinnen - Tre Cime,,46.7142775,12.3711864
1838,778025215,,intermediate,Drei Zinnen - Tre Cime,,46.7137259,12.3712089
1839,778025217,,intermediate,Drei Zinnen - Tre Cime,,46.7109005,12.3695571
1840,778025218,,advanced,Drei Zinnen - Tre Cime,,46.7088731,12.3693931
1841,778025220,,intermediate,Drei Zinnen - Tre Cime,,46.70934,12.3686555
1842,778025227,,intermediate,Drei Zinnen - Tre Cime,,46.7135422,12.3657263
1843,782119824,,easy,Drei Zinnen - Tre Cime,,46.7313542,12.3293582
1844,782119825,,novice,Drei Zinnen - Tre Cime,,46.7308345,12.3300263
1845,782119826,,easy,Drei Zinnen - Tre Cime,,46.7309006,12.329547
1846,782119827,,easy,Drei Zinnen - Tre Cime,,46.730423,12.3303439
1847,782119828,,novice,Drei Zinnen - Tre Cime,,46.7308386,12.3301881
1848,782119836,,advanced,Drei Zinnen - Tre Cime,,46.7287245,12.3340102
1849,782119837,,easy,Drei Zinnen - Tre Cime,,46.7283329,12.3361036
1850,782119838,,easy,Drei Zinnen - Tre Cime,,46.7297674,12.3325707
1851,782119841,,intermediate,Drei Zinnen - Tre Cime,,46.7219178,12.3431932
1852,782119842,,advanced,Drei Zinnen - Tre Cime,,46.7283317,12.3350312
1853,782119843,,advanced,Drei Zinnen - Tre Cime,,46.7263217,12.3423018
1854,782119845,,intermediate,Drei Zinnen - Tre Cime,,46.7233529,12.348406
1855,782119846,,intermediate,Drei Zinnen - Tre Cime,,46.7232479,12.3486265
1856,782119847,,intermediate,Drei Zinnen - Tre Cime,,46.7236237,12.3478299
1857,782119862,,advanced,Drei Zinnen - Tre Cime,,46.7158496,12.3541267
1858,784239576,,easy,Drei Zinnen - Tre Cime,,46.7218529,12.2774041
1859,784239577,,intermediate,Drei Zinnen - Tre Cime,,46.7156577,12.2767973
1860,784239578,,easy,Drei Zinnen - Tre Cime,,46.7187007,12.2778085
1861,784239579,,easy,Drei Zinnen - Tre Cime,,46.7187852,12.2778842
1862,784239581,,intermediate,Drei Zinnen - Tre Cime,,46.7225747,12.2782012
1863,784239583,,easy,Drei Zinnen - Tre Cime,,46.7182965,12.2790305
1864,784239584,,easy,Drei Zinnen - Tre Cime,,46.7217149,12.2796531
1865,784239585,,easy,Drei Zinnen - Tre Cime,,46.722599,12.278316
1866,784239586,,easy,Drei Zinnen - Tre Cime,,46.7234378,12.2773014
1867,784239589,,easy,Drei Zinnen - Tre Cime,,46.7294924,12.2787609
1868,784239592,23 - Erschbaum,easy,Drei Zinnen - Tre Cime,,46.7295149,12.2786365
1869,784239593,,intermediate,Drei Zinnen - Tre Cime,,46.7273446,12.2792655
1870,784239594,,advanced,Drei Zinnen - Tre Cime,,46.7276121,12.2781178
1871,784239598,,easy,Drei Zinnen - Tre Cime,,46.725397,12.2791944
1872,784239599,,easy,Drei Zinnen - Tre Cime,,46.7251837,12.2789372
1873,784239600,,easy,Drei Zinnen - Tre Cime,,46.7244993,12.2783613
1874,784239601,,easy,Drei Zinnen - Tre Cime,,46.7243944,12.2783901
1875,784239605,,easy,Drei Zinnen - Tre Cime,,46.7180302,12.277203
1876,784239612,,easy,Drei Zinnen - Tre Cime,,46.7301091,12.2787639
1877,784239613,,easy,Drei Zinnen - Tre Cime,,46.7220301,12.2774142
1878,784239621,19b - Mandoriese,advanced,Drei Zinnen - Tre Cime,,46.7275454,12.2784891
1879,784239622,,easy,Drei Zinnen - Tre Cime,,46.7214019,12.2778866
1880,784239623,,easy,Drei Zinnen - Tre Cime,,46.7192481,12.2790848
1881,784239626,20 - Doris,easy,Drei Zinnen - Tre Cime,,46.7224893,12.2786845
1882,788241247,,easy,Drei Zinnen - Tre Cime,,46.7159446,12.3723543
1883,788241248,16 - Helm - 16 - Elmo,easy,Drei Zinnen - Tre Cime,,46.716297,12.3735066
1884,795230337,,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5288815,11.6759167
1885,795230338,Euro - Laurin - Spitzbühl,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,75,46.5384628,11.607641
1886,795230340,Puflatsch Race,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,77,46.548211,11.6196397
1887,795232517,,easy,Alta Badia Shop & Rental,,46.6093118,11.8979928
1888,799067930,Costabella,intermediate,Sport Schenk,,46.5540353,11.7702815
1889,799067931,,easy,Sellaronda,,46.5480948,11.839615
1890,799067932,Colfosco 2,easy,Sellaronda,45,46.551881,11.8520126
1891,814912656,Leo Demetz - Mezdí,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,44,46.5511607,11.6566331
1892,814912658,Mezdi,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,39,46.5571634,11.6585742
1893,814912659,Sanon 2,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,50,46.5469505,11.6527102
1894,814916727,Scuola Sci - Eurotel 1 - Panorama,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,74,46.5424529,11.6200891
1895,814916728,Laurin Valle - Spitzbühl,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,5,46.5366004,11.6075256
1896,814916729,Panorama 13,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,13,46.5375183,11.6232943
1897,814916730,Bamby,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,60,46.5325407,11.6359604
1898,815723122,,freeride,Loipe Panider Sattel - Pista Passo Pinei,,46.5633055,11.5720885
1899,815723123,,freeride,Loipe Panider Sattel - Pista Passo Pinei,,46.5607345,11.5806475
1900,815723124,Marinzen-Standart,freeride,Loipe Panider Sattel - Pista Passo Pinei,,46.5604648,11.5758224
1901,815723125,,freeride,Loipe Panider Sattel - Pista Passo Pinei,,46.5611281,11.5734145
1902,818895893,Family Fun Park,easy,Speikboden,7,46.9316728,11.9357136
1903,818895895,Snow Tubing Area,easy,Speikboden,8,46.9309959,11.9375701
1904,818895896,Snow Tubing Area,easy,Speikboden,8,46.9307829,11.9372198
1905,818895897,,intermediate,Michl,,46.9313901,11.9273645
1906,818900136,1a,intermediate,Speikboden,,46.944985,11.8621353
1907,818900137,1b,easy,Speikboden,,46.944967,11.8620438
1908,818900138,,easy,Speikboden,,46.9468946,11.8695408
1909,818902760,[1b] Enzenberg (Talabfahrt),advanced,Klausberg - Monte Chiusetta,,46.9925612,11.9779481
1910,824250260,Alm-Express,easy,Speikboden,2b,46.9288813,11.9060936
1911,824259028,Glück,intermediate,Speikboden,4a,46.9259778,11.9073775
1912,824259029,Glück,intermediate,Speikboden,4a,46.9227054,11.9055536
1913,824259030,Tottomandl,easy,Speikboden,6b,46.9235613,11.9051585
1914,824273911,Alm-Express,easy,Speikboden,2a,46.9268218,11.9060257
1915,824273912,Tottomandl,easy,Speikboden,6a,46.9245539,11.9041087
1916,824273913,Tottomandl,easy,Speikboden,6a,46.9249179,11.9050821
1917,824900592,Brugger,easy,Klausberg - Monte Chiusetta,7,46.9919216,11.973908
1918,829737426,,intermediate,Pala di Santa,,46.3496716,11.5342809
1919,831944265,Furdenan 1,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5701167,11.6731174
1920,836294511,La Ria,advanced,Centro di fondo Vallunga,,46.5555678,11.7791891
1921,837232178,Belvedere,easy,Belvedere - Col Rodella - Passo Pordoi,2,46.4786038,11.8072176
1922,837250287,Cinque Dita,intermediate,Belvedere - Col Rodella - Passo Pordoi,13,46.5027484,11.7521936
1923,839380272,Aloch Checene,intermediate,Vigo di Fassa - Ciampedie,,46.4242095,11.6940187
1924,839380273,Thöni,easy,Vigo di Fassa - Ciampedie,,46.4315801,11.6594523
1925,839380274,Vajolet 2,easy,Vigo di Fassa - Ciampedie,,46.4406808,11.67251
1926,842881296,,,Pfelders Ski Resort,,46.793286,11.094793
1927,842881297,,,Pfelders Ski Resort,,46.7946044,11.0931101
1928,846669936,,easy,Kronplatz - Plan de Corones,,46.7320074,11.9595093
1929,849308401,T2 Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,Val Senales-Schnalstal,,46.7622442,10.7854009
1930,849308402,Transhumanz,advanced,Val Senales-Schnalstal,,46.7628881,10.7819111
1931,849308403,Hasen-Abfahrt,easy,Val Senales-Schnalstal,,46.7589591,10.7802435
1932,849308404,,easy,Val Senales-Schnalstal,,46.7575174,10.7829604
1933,849308405,Teufelsegg 2,intermediate,Val Senales-Schnalstal,,46.7787794,10.7733764
1934,849308407,Teufelsegg 2 Variante,advanced,Val Senales-Schnalstal,,46.7810024,10.768534
1935,849308408,,intermediate,Val Senales-Schnalstal,,46.7814653,10.7933262
1936,849308409,Hintereis 2,easy,Val Senales-Schnalstal,,46.7824031,10.7965422
1937,849308410,,intermediate,Val Senales-Schnalstal,,46.7878568,10.7935548
1938,849308412,G1,intermediate,Val Senales-Schnalstal,,46.7727558,10.8001759
1939,849532245,Gaisraste,intermediate,Gaisraste,25,46.8399602,11.6776487
1940,849532246,,easy,Segerwiese,,46.8386888,11.6875919
1941,849532248,,intermediate,Schwandt,,46.8422048,11.6457518
1942,851859217,Gamsboden (K2),advanced,Klausberg - Monte Chiusetta,8e,46.9720882,11.9905664
1943,851859220,Kristall (Sonnen),easy,Klausberg - Monte Chiusetta,3e,46.9856539,11.9861527
1944,851996328,Family 2 (Panorama),easy,Klausberg - Monte Chiusetta,4a,46.9771474,11.9749366
1945,852016326,,easy,Città dei Sassi,,46.516624,11.7523783
1946,852495355,Geister 1,easy,Geister 1,1,46.5006663,10.4727472
1947,852495361,,advanced,Sulden am Ortler - Solda al Ortles,,46.5047378,10.5984794
1948,865987301,,intermediate,Schwandt,,46.8424916,11.6452137
1949,871136645,Family 1 (Panorama),easy,Klausberg - Monte Chiusetta,4d,46.9756281,11.9754202
1950,874580167,,intermediate,Hinterberg,8,46.8409739,11.5993905
1951,874580168,,easy,Restaurant,14,46.8439208,11.6002816
1952,874580169,,easy,Restaurant,14,46.8439016,11.600609
1953,874580170,,intermediate,Restaurant,8,46.8436852,11.5977444
1954,874580171,Panorama,easy,Panorama,11,46.8359446,11.595272
1955,874580172,Gimmy Fun Ride,easy,Gimmy Fun Ride,13,46.8395675,11.5936808
1956,878205421,[1c] Weissnbachl (Talabfahrt),intermediate,Klausberg - Monte Chiusetta,1c,46.9868226,11.9848222
1957,881573371,Anfängergelände - Campo principianti,easy,Rosskopf,,46.9132134,11.3973978
1958,881573372,Slalom,easy,Rosskopf,,46.915298,11.3964854
1959,881573373,Favorit Varianten - Variante,easy,Rosskopf,,46.9169416,11.4031031
1960,881573377,Talabfahrt,intermediate,Rosskopf,,46.9068043,11.4283929
1961,881573378,Talabfahrt,intermediate,Rosskopf,,46.9094602,11.4271527
1962,886956936,Ried,intermediate,Ried,,46.7857338,11.9796788
1963,886956937,Ried,advanced,Ried,,46.7827032,11.9841511
1964,886956938,Ried,easy,Kronplatz - Plan de Corones,,46.7867246,11.9776565
1965,888898029,Arndt,intermediate,Kronplatz - Plan de Corones,22,46.7446259,11.9821645
1966,892762353,,intermediate,Sonnenlift,,46.9722062,11.9907003
1967,892966202,9,easy,Speikboden,,46.951687,11.9149871
1968,892966203,Alm-Express,easy,Speikboden,2b,46.927684,11.9038548
1969,893003620,Pian Frataces,intermediate,Belvedere - Col Rodella - Passo Pordoi,6,46.4911072,11.7872569
1970,898105556,Verbindung Wasserfalleralm-Enzian - Collegamento Malga Cascata-Enzian,easy,Verbindung Wasserfalleralm-Enzian,,46.8464299,11.2962842
1971,900742713,Kleinklausen,intermediate,Slope to the valley,,46.9869116,11.9886101
1972,902972641,Kleinklausen,intermediate,Slope to the valley,,46.988742,11.9919762
1973,904498355,,intermediate,Latemar Dolomites,,46.3435285,11.5698062
1974,904498357,,easy,Latemar Dolomites,,46.3407222,11.5771171
1975,904499521,Variante Muro Tresca,advanced,Latemar Dolomites,30b,46.3370355,11.5539129
1976,904499522,Agnello Alta,intermediate,Latemar Dolomites,28,46.3356489,11.5499408
1977,904504645,Pala di Santa,intermediate,Absam,20,46.3499742,11.5385924
1978,904508871,Oberholz,intermediate,Variante Oberholz,2,46.3734253,11.5340785
1979,904546303,Variante Fiamme Oro II,intermediate,Ski Area Alpe Lusia,2f,46.3560647,11.6839244
1980,904548210,Busabella,intermediate,Alpe Cermis,88,46.2389421,11.4995041
1981,904549795,Carlo Donei,intermediate,Alpe Cermis,73,46.2452994,11.5005011
